City_ID,City,Country,Date,lat,lng,Humidity,Wind Speed,Max Temp,Cloudiness
2316,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2317,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2318,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2319,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2320,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2321,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2322,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2323,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2324,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2325,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2326,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2327,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2328,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2329,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2330,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2331,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2332,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2333,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2334,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2335,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2336,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2337,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2338,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2339,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2340,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2341,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2342,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2343,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2344,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2345,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2346,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2347,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2348,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2349,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2350,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2351,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2352,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2353,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2354,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2355,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2356,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2357,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2358,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2359,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2360,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2361,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2362,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2363,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2364,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2365,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2366,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2367,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2368,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2369,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2370,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2371,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2372,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2373,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2374,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2375,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2376,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2377,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2378,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2379,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2380,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2381,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2382,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2383,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2384,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2385,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2386,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2387,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2388,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2389,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2390,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2391,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2392,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2393,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2394,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2395,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2396,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2397,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2398,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2399,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2400,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2401,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2402,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2403,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2404,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2405,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2406,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2407,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2408,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2409,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2410,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2411,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2412,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2413,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2414,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2415,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2416,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2417,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2418,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2419,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2420,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2421,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2422,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2423,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2424,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2425,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2426,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2427,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2428,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2429,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2430,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2431,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2432,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2433,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2434,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2435,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2436,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2437,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2438,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2439,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2440,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2441,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2442,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2443,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2444,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2445,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2446,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2447,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2448,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2449,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2450,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2451,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2452,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2453,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2454,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2455,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2456,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2457,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2458,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2459,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2460,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2461,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2462,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2463,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2464,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2465,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2466,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2467,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2468,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2469,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2470,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2471,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2472,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2473,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2474,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2475,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2476,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2477,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2478,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2479,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2480,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2481,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2482,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2483,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2484,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2485,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2486,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2487,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2488,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2489,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2490,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2491,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2492,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2493,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2494,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2495,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2496,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2497,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2498,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2499,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2500,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2501,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2502,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2503,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2504,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2505,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2506,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2507,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2508,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2509,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2510,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2511,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2512,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2513,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2514,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2515,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2516,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2517,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2518,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2519,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2520,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2521,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2522,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2523,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2524,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2525,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2526,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2527,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2528,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2529,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2530,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2531,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2532,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2533,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2534,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2535,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2536,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2537,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2538,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2539,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2540,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2541,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2542,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2543,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2544,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2545,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2546,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2547,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2548,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2549,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2550,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2551,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2552,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2553,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2554,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2555,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2556,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2557,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2558,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2559,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2560,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2561,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2562,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2563,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2564,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2565,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2566,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2567,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2568,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2569,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2570,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2571,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2572,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2573,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2574,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2575,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2576,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2577,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2578,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2579,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2580,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2581,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2582,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2583,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2584,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2585,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2586,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2587,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2588,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2589,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2590,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2591,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2592,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2593,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2594,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2595,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2596,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2597,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2598,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2599,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2600,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2601,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2602,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2603,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2604,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2605,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2606,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2607,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2608,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2609,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2610,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2611,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2612,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2613,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2614,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2615,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2616,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2617,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2618,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2619,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2620,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2621,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2622,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2623,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2624,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2625,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2626,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2627,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2628,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2629,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2630,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2631,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2632,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2633,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2634,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2635,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2636,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2637,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2638,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2639,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2640,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2641,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2642,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2643,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2644,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2645,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2646,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
2647,Tres Arroyos,AR,1585697528,-38.37,-60.28,69,8.68,61.92,97
